route_id,service_id,trip_id,trip_headsign,shape_id,block_id
4,1701,2167142:543530:549168,Cataraqui Centre via Princess St,1499,549168
701,1723,2165443:543534:553097,Express - Cataraqui Centre via Brock/Bath,1377,553097
701,1724,2165443:543534:558922,Express - Cataraqui Centre via Brock/Bath,1377,558922
11,1723,2164825:543535:552001,Cataraqui Centre,1728,552001
11,1724,2164825:543535:558771,Cataraqui Centre,1728,558771
502,1708,2168156:543536:552089,Express - Downtown via Bayridge/Front,1516,552089
501,1701,2166418:543540:549105,Express - Cataraqui Centre via Front/Bayridge,1506,549105
14,1708,2168624:543543:558934,Cataraqui North,1390,558934
501,1712,2164502:543545:549100,Express - Cataraqui Centre via Front/Bayridge,1506,549100
11,1723,2166332:543548:553102,B - Kingston Centre,1635,553102
11,1724,2166332:543548:558866,B - Kingston Centre,1635,558866
802,1723,2165540:543550:553111,Express - Montreal Street Park & Ride,1312,553111
802,1724,2165540:543550:558897,Express - Montreal Street Park & Ride,1312,558897
13,1712,2165073:543551:552008,Cataraqui North,1441,552008
501,1712,2164499:543552:549100,Express - Downtown via Princess St,1117,549100
602,1712,2165783:543555:552088,A - Express - Innovation / Highway 15,1574,552088
701,1701,2167460:543558:558883,Express - Cataraqui Centre via Brock/Bath,1377,558883
7B,1712,2165370:543564:549192,Bus Terminal,1384,549192
15,1723,2164958:543565:552061,Cataraqui Centre,1730,552061
7B,1723,2165853:543566:553165,Bus Terminal,1384,553165
7B,1724,2165853:543566:558781,Bus Terminal,1384,558781
19,1708,2168158:543568:558919,Woodhaven,826,558919
701,1723,2165666:543569:553165,Express - Cataraqui Centre via Downtown,1610,553165
701,1724,2165666:543569:558781,Express - Cataraqui Centre via Downtown,1610,558781
502,1708,2168095:543571:549278,Express - Downtown via Bayridge/Front,1516,549278
702,1723,2165628:543572:553105,Express - King's Crossing via Division,1584,553105
702,1724,2165628:543572:558873,Express - King's Crossing via Division,1584,558873
802,1723,2165560:543573:553159,Express - Montreal Street Park & Ride,1312,553159
802,1724,2165560:543573:558861,Express - Montreal Street Park & Ride,1312,558861
7,1708,2168596:543578:558889,Grant Timmins/Dalton via John Counter Blvd,1385,558889
501,1708,2168418:543581:549233,Express - Cataraqui Centre via Front/Bayridge,1506,549233
19,1708,2168372:543583:549301,Cataraqui Centre,1300,549301
701,1708,2169031:543584:558925,Express - Cataraqui Centre via Brock/Bath,1377,558925
7,1701,2167285:543585:558797,Cataraqui Centre,1418,558797
7,1708,2168587:543588:553171,Grant Timmins/Dalton via John Counter Blvd,1385,553171
601,1701,2167466:543592:549154,Express - Queen's/KGH via CFB Kingston,1358,549154
10,1712,2165013:543593:549192,Amherstview,1362,549192
701,1708,2168794:543595:558801,Express - Cataraqui Centre via Brock/Bath,1377,558801
501,1701,2166339:543596:549168,Express - Cataraqui Centre via Front/Bayridge,1506,549168
501,1701,2166464:543597:549235,Express - Cataraqui Centre via Front/Bayridge,1506,549235
701,1723,2165423:543599:553167,Express - Cataraqui Centre via Brock/Bath,1377,553167
701,1724,2165423:543599:558942,Express - Cataraqui Centre via Brock/Bath,1377,558942
501,1708,2168047:543603:549395,Express - Cataraqui Centre via Front/Bayridge,1506,549395
602,1712,2165800:543605:549141,Express - Innovation / Highway 15 via CFB,1576,549141
501,1712,2165148:543606:549274,Express - Cataraqui Centre via Front/Bayridge,1506,549274
702,1708,2169016:543608:558925,Express - King's Crossing via Division,1584,558925
702,1701,2166753:543613:558789,Express - King's Crossing via Division,1584,558789
7,1712,2165213:543619:553077,Cataraqui Centre,1418,553077
4,1701,2167619:543620:549168,Downtown via Princess St,1169,549168
601,1723,2165719:543621:553075,B - Express - Downtown,1572,553075
601,1724,2165719:543621:558927,B - Express - Downtown,1572,558927
501,1708,2168416:543627:549233,Express - Cataraqui Centre via Front/Bayridge,1506,549233
7,1701,2167278:543631:558797,Cataraqui Centre,1418,558797
501,1701,2166433:543633:549341,Express - Cataraqui Centre via Front/Bayridge,1506,549341
502,1708,2168117:543644:549278,Express - Cataraqui Centre via Princess,1501,549278
7,1708,2168599:543647:558833,Grant Timmins/Dalton via John Counter Blvd,1385,558833
19,1712,2164540:543653:553068,Cataraqui Centre,974,553068
501,1712,2164505:543654:549100,Express - Downtown via Princess St,1117,549100
801,1723,2165570:543656:553165,Express - Cataraqui Centre via Brock/Bath,1468,553165
801,1724,2165570:543656:558781,Express - Cataraqui Centre via Brock/Bath,1468,558781
22,1708,2168514:543658:553142,First Canada via MacCauley,1443,553142
701,1701,2166743:543659:558789,Express - Cataraqui Centre via Downtown,1610,558789
701,1701,2166717:543660:558789,Express - Cataraqui Centre via Brock/Bath,1377,558789
10,1708,2168715:543662:549146,Amherstview,1362,549146
22,1701,2167431:543663:551942,A - First Canada,1438,551942
501,1701,2166386:543664:549105,Express - Cataraqui Centre via Front/Bayridge,1506,549105
701,1708,2168968:543666:558853,Express - Cataraqui Centre via Brock/Bath,1377,558853
501,1712,2165156:543668:551945,Express - Cataraqui Centre via Front/Bayridge,1506,551945
11,1723,2164824:543672:553151,Cataraqui Centre,1728,553151
11,1724,2164824:543672:558798,Cataraqui Centre,1728,558798
701,1708,2169081:543676:558859,Express - Cataraqui Centre via Brock/Bath,1377,558859
501,1712,2165119:543677:549377,Express - Cataraqui Centre via Front/Bayridge,1506,549377
701,1723,2165616:543681:553169,Express - Cataraqui Centre via Downtown,1610,553169
701,1724,2165616:543681:558787,Express - Cataraqui Centre via Downtown,1610,558787
701,1723,2165393:543684:553100,Express - Cataraqui Centre via Brock/Bath,1377,553100
701,1724,2165393:543684:558813,Express - Cataraqui Centre via Brock/Bath,1377,558813
601,1701,2167482:543685:549154,Express - Queen's/KGH via CFB Kingston,1358,549154
501,1701,2166351:543686:549341,Express - Downtown via Princess St,1117,549341
701,1701,2166696:543687:558883,Express - Cataraqui Centre via Brock/Bath,1377,558883
501,1701,2166465:543690:549168,Express - Cataraqui Centre via Front/Bayridge,1506,549168
19A,1723,2164381:543692:553075,Cataraqui Centre,1063,553075
19A,1724,2164381:543692:558927,Cataraqui Centre,1063,558927
19A,1712,2164383:543694:549274,Cataraqui Centre,1186,549274
10,1723,2165010:543697:553125,Cataraqui Centre,1396,553125
10,1724,2165010:543697:558890,Cataraqui Centre,1396,558890
501,1708,2168441:543698:549316,Express - Cataraqui Centre via Front/Bayridge,1506,549316
15,1723,2165117:543702:553115,B - Gardiners Centre,1715,553115
701,1723,2165450:543703:553100,Express - Cataraqui Centre via Brock/Bath,1377,553100
701,1724,2165450:543703:558813,Express - Cataraqui Centre via Brock/Bath,1377,558813
15,1723,2164937:543705:553066,Centre 70 Park & Ride,1733,553066
11,1723,2164828:543706:553066,Cataraqui Centre,1728,553066
11,1724,2164828:543706:558915,Cataraqui Centre,1728,558915
4,1708,2168550:543709:549316,Cataraqui Centre via Princess St,1499,549316
601,1723,2165711:543712:553066,B - Express - Downtown,1572,553066
601,1724,2165711:543712:558915,B - Express - Downtown,1572,558915
7,1701,2167300:543713:558797,Grant Timmins/Dalton via John Counter Blvd,1385,558797
701,1701,2167555:543714:558855,Express - Cataraqui Centre via Brock/Bath,1377,558855
31,1723,2164560:543715:552005,Providence Care Hospital,1737,552005
31,1724,2164560:543715:558846,Providence Care Hospital,1737,558846
601,1701,2167507:543716:549355,Express - Queen's/KGH via CFB Kingston,1358,549355
701,1723,2165388:543722:553125,Express - Cataraqui Centre via Brock/Bath,1377,553125
701,1724,2165388:543722:558890,Express - Cataraqui Centre via Brock/Bath,1377,558890
14,1701,2167345:543723:558916,Cataraqui North,1390,558916
7,1701,2167314:543727:558916,Grant Timmins/Dalton via John Counter Blvd,1385,558916
6,1708,2168506:543729:558829,Cataraqui Centre,1721,558829
701,1701,2166703:543731:558789,Express - Cataraqui Centre via Downtown,1610,558789
10,1708,2168726:543742:549146,Cataraqui Centre,1396,549146
702,1701,2166801:543748:558867,Express - King's Crossing via Division,1584,558867
501,1708,2168080:543749:549167,Express - Cataraqui Centre via Front/Bayridge,1523,549167
4,1712,2164566:543751:549270,Downtown via Princess St,1493,549270
602,1701,2167504:543755:549355,Express - Innovation / Highway 15 via CFB,1576,549355
701,1723,2165392:543758:553084,Express - Cataraqui Centre via Brock/Bath,1377,553084
701,1724,2165392:543758:558770,Express - Cataraqui Centre via Brock/Bath,1377,558770
702,1708,2168978:543760:558853,Express - King's Crossing via Division,1584,558853
19,1708,2168351:543761:549153,Cataraqui Centre,1300,549153
7,1723,2165202:543763:552111,Grant Timmins/Dalton via John Counter Blvd,1385,552111
7,1724,2165202:543763:558768,Grant Timmins/Dalton via John Counter Blvd,1385,558768
4,1712,2164980:543766:549317,Cataraqui Centre via Princess St,1499,549317
7,1708,2168588:543770:553163,Grant Timmins/Dalton via John Counter Blvd,1385,553163
22,1701,2167182:543771:552096,Innovation / Highway 15,1727,552096
4,1723,2165365:543772:553168,Cataraqui Centre via Princess St,1502,553168
4,1724,2165365:543772:558932,Cataraqui Centre via Princess St,1502,558932
13,1708,2168661:543774:553164,Cataraqui North,1441,553164
502,1701,2166505:543775:549116,Express - Downtown via Bayridge/Front,1516,549116
19,1708,2168635:543776:549316,Woodhaven,826,549316
602,1701,2167487:543777:549154,Express - Innovation / Highway 15 via CFB,1576,549154
702,1723,2165640:543780:553100,Express - King's Crossing via Division,1584,553100
702,1724,2165640:543780:558813,Express - King's Crossing via Division,1584,558813
15,1723,2165114:543781:553168,Centre 70 Park & Ride,1733,553168
10,1712,2164990:543783:549192,Amherstview,1362,549192
502,1701,2166515:543788:549116,Express - Cataraqui Centre via Princess,1501,549116
802,1723,2165565:543790:553100,Express - Montreal Street Park & Ride,1312,553100
802,1724,2165565:543790:558813,Express - Montreal Street Park & Ride,1312,558813
15,1701,2167037:543794:558808,B - Gardiners Centre,1738,558808
22,1712,2165287:543799:553068,Innovation / Highway 15,1727,553068
14,1723,2165109:543800:552001,Cataraqui North,1390,552001
14,1724,2165109:543800:558771,Cataraqui North,1390,558771
702,1723,2165624:543803:553122,Express - King's Crossing via Division,1584,553122
702,1724,2165624:543803:558929,Express - King's Crossing via Division,1584,558929
602,1708,2168956:543805:549294,Express - Innovation / Highway 15 via CFB,1576,549294
801,1701,2167448:543808:558855,Express - Cataraqui Centre via Brock/Bath,1468,558855
19,1701,2167065:543810:558812,Cataraqui Centre,1300,558812
801,1708,2168795:543811:558801,Express - Cataraqui Centre via Brock/Bath,1468,558801
7,1712,2165203:543812:552008,Grant Timmins/Dalton via John Counter Blvd,1385,552008
701,1723,2165417:543813:553167,Express - Cataraqui Centre via Brock/Bath,1377,553167
701,1724,2165417:543813:558942,Express - Cataraqui Centre via Brock/Bath,1377,558942
501,1708,2168021:543816:549167,Express - Downtown via Princess St,1117,549167
19,1701,2167070:543817:549179,Cataraqui Centre,1300,549179
601,1723,2165795:543818:553066,Express - Queen's/KGH via CFB Kingston,1586,553066
601,1724,2165795:543818:558915,Express - Queen's/KGH via CFB Kingston,1586,558915
501,1701,2166355:543819:549341,Express - Cataraqui Centre via Front/Bayridge,1506,549341
502,1712,2164895:543820:551977,Express - Downtown via Bayridge/Front,1516,551977
701,1708,2168988:543822:558853,Express - Cataraqui Centre via Brock/Bath,1377,558853
11,1723,2164809:543824:553081,Cataraqui Centre,1728,553081
11,1724,2164809:543824:558767,Cataraqui Centre,1728,558767
602,1723,2164579:543827:552022,Express - Innovation / Highway 15 via CFB,1576,552022
602,1724,2164579:543827:558943,Express - Innovation / Highway 15 via CFB,1576,558943
502,1708,2168115:543828:549278,Express - Downtown via Bayridge/Front,1516,549278
701,1723,2165402:543829:553111,Express - Cataraqui Centre via Brock/Bath,1377,553111
701,1724,2165402:543829:558897,Express - Cataraqui Centre via Brock/Bath,1377,558897
11,1708,2168322:543830:553164,Cataraqui Centre,1719,553164
22,1723,2165847:543831:552097,A - First Canada,1438,552097
22,1724,2165847:543831:558912,A - First Canada,1438,558912
22,1723,2165284:543833:553066,Innovation / Highway 15,1727,553066
22,1724,2165284:543833:558915,Innovation / Highway 15,1727,558915
501,1701,2166457:543835:549179,Express - Cataraqui Centre via Front/Bayridge,1506,549179
22,1701,2167216:543838:552096,First Canada via MacCauley,1443,552096
14,1701,2167706:543839:558827,Cataraqui North,1390,558827
14,1708,2168614:543841:553171,Cataraqui North,1390,553171
702,1723,2165689:543842:553100,Express - King's Crossing via Division,1584,553100
702,1724,2165689:543842:558813,Express - King's Crossing via Division,1584,558813
14,1712,2165095:543843:553077,Cataraqui North,1390,553077
22,1723,2165240:543845:552022,Innovation / Highway 15,1727,552022
22,1724,2165240:543845:558943,Innovation / Highway 15,1727,558943
702,1701,2166751:543850:558883,Express - King's Crossing via Division,1584,558883
502,1712,2164479:543851:549184,Express - Cataraqui Centre via Princess,1501,549184
4,1712,2164971:543852:551977,Cataraqui Centre via Princess St,1499,551977
501,1708,2168072:543853:549167,Express - Downtown via Princess St,1117,549167
19,1701,2167056:543854:549168,Cataraqui Centre,1300,549168
19A,1723,2165225:543857:553066,Westbrook,1088,553066
19A,1724,2165225:543857:558915,Westbrook,1088,558915
802,1708,2168740:543858:558872,Express - Montreal Street Park & Ride,1312,558872
19,1712,2164403:543860:549270,Woodhaven,826,549270
19,1701,2167223:543861:558812,Cataraqui Centre,1300,558812
801,1723,2165568:543862:553084,Express - Cataraqui Centre via Brock/Bath,1468,553084
801,1724,2165568:543862:558770,Express - Cataraqui Centre via Brock/Bath,1468,558770
501,1708,2168386:543867:549131,Express - Cataraqui Centre via Front/Bayridge,1506,549131
22,1708,2169188:543869:549099,A - First Canada,1438,549099
22,1701,2167422:543871:551959,A - Innovation / Highway 15,1725,551959
4,1723,2165132:543874:552005,Cataraqui Centre via Princess St,1499,552005
4,1724,2165132:543874:558846,Cataraqui Centre via Princess St,1499,558846
13,1701,2167358:543876:558808,Cataraqui North,1441,558808
4,1712,2164975:543877:549317,Cataraqui Centre via Princess St,1499,549317
502,1701,2166387:543880:549116,Express - Downtown via Bayridge/Front,1516,549116
14,1701,2167328:543881:558924,Cataraqui North,1390,558924
13,1708,2168656:543882:558833,Cataraqui North,1441,558833
13,1701,2167367:543883:558916,Cataraqui North,1441,558916
601,1723,2164576:543884:552022,Express - Queen's/KGH via CFB Kingston,1358,552022
601,1724,2164576:543884:558943,Express - Queen's/KGH via CFB Kingston,1358,558943
19,1708,2168434:543887:549233,Woodhaven,826,549233
7,1701,2167302:543891:558808,Grant Timmins/Dalton via John Counter Blvd,1385,558808
701,1723,2165401:543896:553100,Express - Cataraqui Centre via Brock/Bath,1377,553100
701,1724,2165401:543896:558813,Express - Cataraqui Centre via Brock/Bath,1377,558813
7,1708,2168600:543897:553164,Grant Timmins/Dalton via John Counter Blvd,1385,553164
702,1723,2165623:543899:553100,Express - King's Crossing via Division,1584,553100
702,1724,2165623:543899:558813,Express - King's Crossing via Division,1584,558813
701,1708,2168788:543900:558858,Express - Cataraqui Centre via Brock/Bath,1377,558858
22,1723,2165317:543903:553075,Innovation / Highway 15,1727,553075
22,1724,2165317:543903:558927,Innovation / Highway 15,1727,558927
4,1701,2167126:543904:549179,Cataraqui Centre via Princess St,1499,549179
13,1708,2168649:543905:553163,Cataraqui North,1441,553163
701,1701,2166714:543913:558789,Express - Cataraqui Centre via Downtown,1610,558789
4,1701,2167611:543916:549304,Downtown via Princess St,1169,549304
10,1723,2165018:543919:553165,Cataraqui Centre,1396,553165
10,1724,2165018:543919:558781,Cataraqui Centre,1396,558781
19,1712,2164420:543921:551977,Woodhaven,826,551977
22,1701,2167193:543925:551942,Innovation / Highway 15,1727,551942
22,1723,2165846:543929:552001,A - Innovation / Highway 15,1725,552001
22,1724,2165846:543929:558771,A - Innovation / Highway 15,1725,558771
10,1723,2164995:543930:553125,Amherstview,1362,553125
10,1724,2164995:543930:558890,Amherstview,1362,558890
502,1712,2164487:543933:549274,Express - Downtown via Bayridge/Front,1516,549274
10,1701,2167379:543935:549371,Amherstview,1362,549371
502,1708,2168113:543936:549278,Express - Cataraqui Centre via Princess,1501,549278
11,1701,2166976:543937:558827,Train Station,1381,558827
7B,1712,2165856:543940:549104,Bus Terminal,1384,549104
